4126,104606,Aspirator TRD 601 BR Vox,0,50.4132,0,61,0,\\\\\\\\\\\\\\\\N,Vox,/images/products/4126_aspirator_trd_601_br_vox.jpg,Vivax Akcija\\nSamsung produžena garancija\\nModel: TRD 601 IX\\nTip aspiratora: Standardni aspiratori\\nBroj motora: 1\\n3 brzine rada\\nUsisna snaga (m3/h): 295 m3/h\\nGodišnja potrošnja energije (kWh) 64\\nNominalna snaga sistema za osvetljenje: 4 W\\nTip svetla LED\\nNivo buke 69 dB\\nBoja: Inox\\nDimenzije (ŠxVxD): 598x150x490 mm
189,100298,Ugr.masina za sudje GV 561D10,0,208.26,0,251.99,0,Ugradne mašine za suđe,Bez rasporeda po brendovima,/images/products/189_ugr_masina_za_sudje_gv_561d10.jpg,failed
3280,103665,Frizider R 6191 DX Gorenje,0,341.3223,0,413,0,Frižideri,Gorenje,/images/products/3280_frizider_r_6191_dx_gorenje.jpg,Energetska klasa: F\\nKapacitet frižidera: 368 l\\nDimenzije: 60 cm x 185 cm x 64 cm\\nFreshZone fioka\\nZapremina frižidera\\n368 l\\nDimenzije (ŠxVxD)\\n60 × 185 × 64 cm
2321,102579,Ugradni komb. frizider RKI 4182 E1,0,259.5,0,314,0,Ugradne frižideri,Bez rasporeda po brendovima,/images/products/2321_ugradni_komb__frizider_rki_4182_e1.jpg,Uređaji koji su stari 15 i više godina koriste i do tri puta više energije od novih. Novi Gorenje aparati dolaze sa odličnom termoizolacijom\\
182,100291,Zamrzivac FUL064FSTORS srebrni Daewoo,0,155.3719,0,188,0,Zamrzivači,Daewoo,/images/products/182_zamrzivac_ful064fstors_srebrni_daewoo.jpg,failed
190,100299,Tiganj stand.24 sa pokl.home sweet,4,20.5785,82.31,24.9,99.6,Posuđe za pripremu hrane,Bez rasporeda po brendovima,/images/products/190_tiganj_stand_24_sa_pokl_home_sweet.jpg,failed
179,100288,MOB.TEL REDMI NOTE 12 8/256 ONYX GREY,1,206.6116,206.61,250,250,Mobilni telefoni,Bez rasporeda po brendovima,/images/products/179_mob_tel_redmi_note_12_8_256_onyx_grey.jpg,failed
3283,103669,Komb.frizider KK 3501 Silver Vox,0,270.2479,0,327,0,Frižideri,Vox,/images/products/3283_komb_frizider_kk_3501_silver_vox.jpg,failed
534,100649,Bluetooth karaoke zvucnik S10,1,74.3802,74.38,90,90,Zvucnici,Bez rasporeda po brendovima,/images/products/534_bluetooth_karaoke_zvucnik_s10.jpg,failed
699,100818,Ventilator VT-1629 Vox,0,19.8347,0,24,0,Ostalo,Vox,/images/products/699_ventilator_vt_1629_vox.jpg,nema
2441,102732,RESO MEGATEHNA ER 1410 1000W/145 mm,0,24.7107,0,29.9,0,Ostalo,Bez rasporeda po brendovima,/images/products/2441_reso_megatehna_er_1410_1000w_145_mm.jpg,nema
2444,102735,RESO MEGATEHNA ER 1820 2000W/180MM,0,27.2727,0,33,0,Ostalo,Bez rasporeda po brendovima,/images/products/2444_reso_megatehna_er_1820_2000w_180mm.jpg,nema
2509,102819,PRAVA 120/500 BIJELA,0,3.2975,0,3.99,0,Dimne cijevi,Bez rasporeda po brendovima,/images/products/2509_prava_120_500_bijela.jpg,nema
2515,102825,HR 260.0F-TF 250W,0,200,0,242,0,Ostalo,Bez rasporeda po brendovima,/images/products/2515_hr_260_0f_tf_250w.jpg,nema
2526,102846,Mikrot.MO 20 MW Gorenje,0,57.0248,0,69,0,Ostalo,Gorenje,/images/products/2526_mikrot_mo_20_mw_gorenje.jpg,nema
2658,103000,KRIVA 120 MM SIVA,0,2.6446,0,3.2,0,Dimne cijevi,Bez rasporeda po brendovima,/images/products/2658_kriva_120_mm_siva.jpg,nema
2887,103246,LOGITECH M280 WIRELESS MOUSE,0,21.1653,0,25.61,0,Ostalo,Logitech,/images/products/2887_logitech_m280_wireless_mouse.jpg,nema
1831,102002,DZEZVA 2 Metalac,9,4.876,43.88,5.9,53.1,Stono posuđe,Bez rasporeda po brendovima,/images/products/1831_dzezva_2_metalac.jpg,nema
1837,102009,Set solja BR 3011 fiser,3,13.1405,39.42,15.9,47.7,Stono posuđe,Fisher,/images/products/1837_set_solja_br_3011_fiser.jpg,nema
1960,102162,Hvataljka BR 1046 Fiser,5,3.2231,16.12,3.9,19.5,Ostalo,Fisher,/images/products/1960_hvataljka_br_1046_fiser.jpg,nema
198,100308,Porc.solja 300 ml RXG-N230074A,0,4.876,0,5.9,0,Stono posuđe,Bez rasporeda po brendovima,/images/products/198_porc_solja_300_ml_rxg_n230074a.jpg,nema
208,100319,Set solja BR 2409 Fiser,0,7.3554,0,8.9,0,Stono posuđe,Fisher,/images/products/208_set_solja_br_2409_fiser.jpg,nema
218,100329,Tesla AIR 6 FILTER VAZDUHA,0,14.2975,0,17.3,0,Filteri,Tesla,/images/products/218_tesla_air_6_filter_vazduha.jpg,nema
181,100290,Zamrzivac FUL103FSTORS srebrni  Daewoo,0,177.6859,0,215,0,Zamrzivači,Daewoo,/images/products/181_zamrzivac_ful103fstors_srebrni__daewoo.jpg,failed
187,100296,Ugr.rerna BO7732 CLI Gorenje,0,255.3719,0,309,0,Ugradne rerne,Gorenje,/images/products/187_ugr_rerna_bo7732_cli_gorenje.jpg,failed
1614,101770,Ugr.masina za sudje GI 61010 X Gorenje,0,280.1653,0,339,0,Ugradne mašine za suđe,Gorenje,/images/products/1614_ugr_masina_za_sudje_gi_61010_x_gorenje.jpg,failed
1961,102163,Ketler K15RL Gorenje,2,45.4545,90.91,55,110,Čajovnici,Gorenje,/images/products/1961_ketler_k15rl_gorenje.jpg,failed
64,100164,PEGLA GORENJE SIT2200VS,0,32.1488,0,38.9,0,Pegle,Gorenje,/images/products/64_pegla_gorenje_sit2200vs.jpg,Snaga: 2.200 W\\nKapacitet rezervoara za vodu: 0\\
66,100166,Mikser FA-5257-1 First sa posudom,0,33.8843,0,41,0,Mikser,First,/images/products/66_mikser_fa_5257_1_first_sa_posudom.jpg,failed
481,100596,Staklena casa 250 ml 6/1 kravica,0,4.1322,0,5,0,Stono posuđe,Bez rasporeda po brendovima,/images/products/481_staklena_casa_250_ml_6_1_kravica.jpg,nema
2172,102425,Masina za paradajiz BR 162,0,16.5289,0,20,0,Ostalo,Bez rasporeda po brendovima,/images/products/2172_masina_za_paradajiz_br_162.jpg,nema
2438,102729,Set solja BR 3005 Fiser,1,17.2727,17.27,20.9,20.9,Stono posuđe,Fisher,\\\\N,nema
1003,101132,Pegla DBL 5045 Vox,0,32.89,0,39.8,0,Pegle,Vox,/images/products/1003_pegla_dbl_5045_vox.jpg,failed
199,100309,Grijalica  FS 818 Fiser,0,34.7107,0,42,0,Grijalice,Fisher,/images/products/199_grijalica__fs_818_fiser.jpg,failed
3359,103745,Komb.friz.Beko DSA 240K21W,0,202.4793,0,245,0,Frižideri,Beko,/images/products/3359_komb_friz_beko_dsa_240k21w.jpg,Ručni\\nZidni\\nSmart Watch\\nSPECIJALNA PONUDA\\nXIAOMI MI ELA4378GL 4S43-ANDROID SMART\\n370.00\\nGOR.V.M. WT62112-465494\\n405.00\\nSpecifikacija\\n·      Tip: Frižider\\n·      Položaj zamrzivača: Gore\\n·      Energetska klasa: A+\\n·      Potrošnja energije: 0.619 kWh/24h\\n·      Nivo buke: 40 dB(A)\\n·      Fizičke karakteristike:\\n·      Boja: Bijela\\n·      Visina: 146.5 cm\\n·      Širina: 54 cm\\n·      Broj vrata: 2\\n·      Masa: 41.5 kg\\n·      Pakovanje: Posuda za led\\n·      Zapremina: 223 l (177 l frižider; 46 l zamrzivač)\\n·      Ostalo:\\n·      Dodatne funkcije: Svijetlo\\n·      Ostalo: Antibakterijska korpa
79,100179,Kabal za telefon 3 m,0,1.2397,0,1.5,0,Mobilni telefoni,Bez rasporeda po brendovima,/images/products/79_kabal_za_telefon_3_m.jpg,failed
3388,103775,Podmetac za sudove PM116001,0,4.5455,0,5.5,0,Ugradne mašine za suđe,Bez rasporeda po brendovima,/images/products/3388_podmetac_za_sudove_pm116001.jpg,failed
109,100211,Ugr.masina za ves WFLB-140816B Vivax,0,277.6859,0,336,0,Veš mašine,Vivax,/images/products/109_ugr_masina_za_ves_wflb_140816b_vivax.jpg,Kapacitet pranja\\n8 kg\\nProgrami\\n16 programa; Posebni programi: Osetljivo\\
119,100221,USISIVAC FISER FJ 114,0,61.9835,0,75,0,Usisivači,Fisher,/images/products/119_usisivac_fiser_fj_114.jpg,Snaga: 2400W\\nHEPA filter\\nMogućnost rotacije cevi 360\\nTeleskopska cev\\nPosuda za otpad\\nŠifra proizvoda\\nINT-011390\\nBarkod\\n8606007816891\\nSnaga\\n2400W
213,100324,SOKOVNIK AJ-700,0,46.281,0,56,0,Sokovnici,Bez rasporeda po brendovima,/images/products/213_sokovnik_aj_700.jpg,Opće informacije\\nIsporuka\\nPlaćanje\\nGarancija\\nSokovnik AJ-700 ima snagu 700 W i dvije brzine rada. Kapacitet posude za pulpu je 2l\\
256,100367,Pl.serpa stand.20 tufnice,0,18.1818,0,22,0,Posuđe za pripremu hrane,Bez rasporeda po brendovima,/images/products/256_pl_serpa_stand_20_tufnice.jpg,failed
301,100413,Ugr.rerna EBM6500BG Vox,0,202.4793,0,245,0,Ugradne rerne,Vox,/images/products/301_ugr_rerna_ebm6500bg_vox.jpg,failed
311,100423,Kalorifer FH-59 Vox,0,17.3554,0,21,0,Grijalice,Vox,/images/products/311_kalorifer_fh_59_vox.jpg,failed
207,100318,Nosac RAI 40 S,0,9.9174,0,12,0,Ostalo,Bez rasporeda po brendovima,/images/products/207_nosac_rai_40_s.jpg,nema
1969,102172,SV 5640 GNF.CS6,0,153.719,0,186,0,Ostalo,Bez rasporeda po brendovima,/images/products/1969_sv_5640_gnf_cs6.jpg,nema
194,100303,Set solja  6/1 BR  3032 Fiser,0,18.1818,0,22,0,Stono posuđe,Fisher,/images/products/194_set_solja__6_1_br__3032_fiser.jpg,nema
3821,104246,Aspirator BTG6J72BL  dekor.Vox,0,130.5785,0,158,0,Aspiratori,Vox,/images/products/3821_aspirator_btg6j72bl__dekor_vox.jpg,failed
134,100237,Mikser M420CW Gorenje,0,30.58,0,37,0,Mikser,Gorenje,/images/products/134_mikser_m420cw_gorenje.jpg,failed
180,100289,Zamrzivac FH 301 CW Gorenje,0,320.6612,0,388,0,Zamrzivači,Gorenje,/images/products/180_zamrzivac_fh_301_cw_gorenje.jpg,Broj kompresora: 1\nKapacitet zamrzavanja: 15 kg/24 h\nNeto zapremina: 303 l\nBruto zapremina\n303 l\nKapacitet zamrzavanja\n15 kg\nNeto zapremina\nDimenzije (ŠxVxD)\n108 × 85 × 74 cm
268,100379,Zamrzivac  RH2000ME Tesla horiz.,0,204.1322,0,247,0,Zamrzivači,Tesla,/images/products/268_zamrzivac__rh2000me_tesla_horiz_.jpg,Neto zapremina (l)\n198\nEnergetski razred\nE\nKapacitet zamrzavanja (kg/24h)\n9.0kg/24h\nZapremina zamrzivača\nTehničke specifikacije\nNivo buke\n41\nBoja\nBela\nDimenzije (mm)\n818x557x855 (WxDxH)
271,100382,Ugr.rerna EBB7000BG  Vox,1,164.4628,164.46,199,199,Ugradne rerne,Vox,/images/products/271_ugr_rerna_ebb7000bg__vox.jpg,failed
272,100383,KL.DJUVECARA 40 R,0,15.7025,0,19,0,Posuđe za pripremu hrane,Bez rasporeda po brendovima,/images/products/272_kl_djuvecara_40_r.jpg,failed
396,100510,Ketler K 17 FE Gorenje,0,38.0165,0,46,0,Čajovnici,Gorenje,/images/products/396_ketler_k_17_fe_gorenje.jpg,failed
408,100522,Klima Gree Muse GWH18AFD-K6 zidna,0,139.67,0,169,0,Klime,Gree,/images/products/408_klima_gree_muse_gwh18afd_k6_zidna.jpg,Jačinagrijanja\n5\,30 kW\nJačinahlađenja\n5\,20 kW\nEnergetska klasa\nA++\nVeličinaprostora\n50-55 m2\nTehničke karakteristike\nEnergetska klasa (Hlađenje/Grijanje)\nA++ / A+\nSEER\n7\,1\nSCOP\n4\,2\nDimenzije unutarnje jedinice V x Š x D (mm)\n307x1013x221\nDimenzije vanjske jedinice V x Š x D (mm)\n700x963x396
3419,103808,TV VOX LED UHD 43DSW293V,0,338.843,0,410,0,Televizori,Vox,/images/products/3419_tv_vox_led_uhd_43dsw293v.jpg,failed
3438,103827,Komb.frizider NF 3835 IX No Frost,0,366.9421,0,444,0,Frižideri,Bez rasporeda po brendovima,/images/products/3438_komb_frizider_nf_3835_ix_no_frost.jpg,failed
3446,103835,Komb.frizider NF 3730 IX No frost,0,322.3141,0,390,0,Frižideri,Bez rasporeda po brendovima,/images/products/3446_komb_frizider_nf_3730_ix_no_frost.jpg,Mobiteli\nFiksni telefoni\nRačunari i tableti\nTelevizori\nModemi i ruteri\nDodatna oprema\nPametni dom\nMojaTV oprema\n.\nPlayStation 5\nSmart satovi\nAuto oprema\nAudio i video\nApple uređaji\nBijela tehnika\nMali kućanski aparati\nPročišćivači zraka\nKlima uređaji\nSportska oprema\nElektrični romobili\nBicikla\nGaming oprema\nMojWebShop\nUslovi korištenja\nProdajna mjesta\nLjepota i zdravlje\n@media (max-width: 768px){\ndiv.garancija-slika{\nmargin-left: -20px;\ntop: 5px;\n}\ndiv.garancija-text{\nwidth: 320px;\nmargin-left: -30px;\nmargin-right: -30px;\nmargin-bottom: 10px;\n@media (min-width: 768px){\nmargin-left: -35px;\nwidth: 360px;\nmargin-right: -40px;\n@media (min-width: 768px) and (max-width: 960px){\n×\nUređaj možete dodatno zaštiti osiguranjem koje pokriva štete nastale fizičkim oštećenjem\, krađom\, vodom\, vatrom…\nOvaj proizvod moguće je kupiti uz dodatnu garanciju koja se naplaćuje.\nKarakteristike\nPreporuke\nTehničke karakteristike\nDimenzija\n595x1860x650 mm\nDodatne karakteristike\nZapremnina hladnjaka\t230 l Energetska klasa \tF Razina buke \t41 dB Potrošnja el.energije\t313 kWh\nInformacije\nGarancijski rok\n5 godine\nServisne informacije\nServisna procedura\nPrikazani tehnički podaci su dobijeni od strane proizvođača uređaja. Zbog mogućih promjena od strane proizvođača ili ljudskih grešaka\, BH Telecom ne odgovara za tačnost navedenih podataka. Detaljnije specifikacije uređaja provjerite na internet stranici proizvođača. Stvarna količina slobodne interne memorije može varirati i zavisi od instaliranog software-a na uređaju.\n@media (max-width: 960px){\n.karakteristike-osiguranje{\ntext-align: center;\nRecenzije\nŽelimo da čujemo i tvoje mišljenje! Ocijeni i recenziraj ovaj proizvod\nNema drugih recenzija.\n$(document).ready(function() {\nwindow.onscroll = function() {\nmyFunction()\n};\nvar navbar = document.getElementById("navbar2");\nvar sticky = navbar.offsetTop;\nfunction myFunction() {\nif (window.pageYOffset >= sticky) {\nnavbar.classList.add("sticky")\n} else {\nnavbar.classList.remove("sticky");\n});
428,100543,FILTER ASPIRATORA6 646779,0,9.8347,0,11.9,0,Aspiratori,Bez rasporeda po brendovima,/images/products/428_filter_aspiratora6_646779.jpg,failed
447,100562,Klima Sam.Wind-Free COMFORT AR12TXFCAWKNEU,0,694.2149,0,840,0,Klime,Bez rasporeda po brendovima,/images/products/447_klima_sam_wind_free_comfort_ar12txfcawkneu.jpg,Energetska klasa (hlađenje)\nA++\nEnergetska klasa (grijanje)\nA+\nKapacitet hlađenja (kW)\n3\,5\nKapacitet grijanja (kW)\nDimenzije unut. j. VxŠxD (mm)\n299x820x215\nDimenzije vanj. j. VxŠxD (mm)\n475x660x242\nUpute za instalaciju\nUpute za korištenje\nEnergetska klasa\nInformacijski list\nIzjava o sukladnosti\na_2plus\na_plus\nA+++\n2\,5\n3\,2\nProtok zraka unut. j. (m3/h)\n300-700\n3\,51\n3\,81\n584/477/395\n630
467,100582,Zamrzivac FN617EEW5 Gorenje,0,389.2562,0,471,0,Zamrzivači,Gorenje,/images/products/467_zamrzivac_fn617eew5_gorenje.jpg,Broj kompresora: 1 kompresor\nBruto zapremina: 240 l\nBruto zapremina\n240 l\nKapacitet zamrzavanja\n10\,8 kg\nNeto zapremina\nDimenzije (ŠxVxD)\n59\,5 × 172 × 59 cm
479,100594,W/M WHP82ES Gorenje,0,293.3884,0,355,0,Veš mašine,Gorenje,/images/products/479_w_m_whp82es_gorenje.jpg,Broj programa pranja: 15\nBrzina centrifuge: 1200 obr/min\nGodišnja potrošnja električne energije: 196 kWh\nBroj programa pranja\n15 programa\nBrzina centrifuge\n1200\t/\t1200\t/\t1200\nKapacitet pranja\n8 kg\nKlasa pranja\nE\nDimenzije (ŠxVxD)\n59\,5 × 85 × 60 cm
454,100569,G2235-06 SOBNA ANTENA,0,15.7025,0,19,0,Antene,Bez rasporeda po brendovima,/images/products/454_g2235_06_sobna_antena.jpg,failed
197,100306,Pletenica stakleno vlakno 8 mm,25.59,4.0496,103.63,4.9,125.39,Ostalo,Bez rasporeda po brendovima,/images/products/197_pletenica_stakleno_vlakno_8_mm.jpg,nema
1613,101769,SG 022.55.13 GI 18,0,234.2149,0,283.4,0,Ostalo,Bez rasporeda po brendovima,/images/products/1613_sg_022_55_13_gi_18.jpg,nema
3482,103879,Porcelanski set 6/1 GS6-0417 black,0,12.8099,0,15.5,0,Stono posuđe,Bez rasporeda po brendovima,/images/products/3482_porcelanski_set_6_1_gs6_0417_black.jpg,nema
657,100776,Etazer BR 393 3/1 fiser,0,9.9174,0,12,0,Stono posuđe,Fisher,/images/products/657_etazer_br_393_3_1_fiser.jpg,nema
2600,102936,DIM.CIJEV FI 80/500MM,6,9.8347,59.01,11.9,71.4,Dimne cijevi,Bez rasporeda po brendovima,/images/products/2600_dim_cijev_fi_80_500mm.jpg,nema
763,100885,Set solja BR 969 Fiser,0,13.6364,0,16.5,0,Stono posuđe,Fisher,/images/products/763_set_solja_br_969_fiser.jpg,nema
2636,102978,LCD VOX LED SMART 42SNBT2910,0,412.3967,0,499,0,Televizori,Vox,/images/products/2636_lcd_vox_led_smart_42snbt2910.jpg,DoubleA Tutorijali\nKako povezati SMART TV sa android telefonom/ ENGLISH SUBTITLES Available 3351299\nOsvetljenje\n450cd/m2\nUlaz\nAnalogniHDMISCART
2335,102615,Friteza HAF1350DR  na vruc vazduh Gorenje,2,85.9504,171.9,104,208,Friteza,Gorenje,/images/products/2335_friteza_haf1350dr__na_vruc_vazduh_gorenje.jpg,failed
523,100638,Tablet SP7A-GO3G Mediacom,0,66.1157,0,80,0,Tablet uređaji,Mediacom,/images/products/523_tablet_sp7a_go3g_mediacom.jpg,Naziv artikla:\nMEDIACOM Smartpad GO 7 Dual SIM 3G Phone SP7A-GO3G 7'' MT8321 Quad Core 1.3GHz 1GB 8GB Android 6.0\nNaziv i vrsta robe:\n00000Outlet\nUvoznik:\nDostupno na ambalaži proizvoda\nZemlja porekla:\nPrava potrošača:\nZagarantovana sva prava kupaca po osnovu zakona o zaštiti potrošača\nMreža\nWi-Fi: DaBluetooth™: Da\nSoftver\nEdicija: 6.0 Marshmallow\nFizičke karakteristike\nDimenzije: 188mm x 107.8mm x 15mmStanje: Nepotpuno pakovanje\, Oštećeno  Izgrebano\, Tragovi korišćenja\nReklamacioni period\nReklamacioni period: 3 meseca
536,100651,FEN FA-5654,0,16.4463,0,19.9,0,Fenovi,Bez rasporeda po brendovima,/images/products/536_fen_fa_5654.jpg,Snaga: 2200W\n2 brzine\n3 nivao grijanja\nTip\nFen\nProizvođač\nFIRST\nModel\nFA-5654-7-GR\nSnaga\n2200W\nBroj brzina\nBoja\nCrna\nPrikaži više
557,100672,W/M WNEI84BS Gorenje,0,382.6446,0,463,0,Veš mašine,Gorenje,/images/products/557_w_m_wnei84bs_gorenje.jpg,Broj programa: 16 programa\nBroj obrtaja: 1400 obrt/min\nBroj programa pranja\n16 programa\nBrzina centrifuge\n1400\t/\t1400\t/\t1400\nKapacitet pranja\n8 kg\nKlasa pranja\nB\nDimenzije (ŠxVxD)\n60 × 85 × 54.5 cm
285,100396,Kl.dzezva 7 MR tufnice 2,0,6.1983,0,7.5,0,Posuđe za pripremu hrane,Bez rasporeda po brendovima,/images/products/285_kl_dzezva_7_mr_tufnice_2.jpg,Materijal izrade: Emajl\nZapremina: 7 kafa\nDimenzija: 11 x 10.5 cm\nZapremina\n7 kafa\nDimenzije (ŠxVxD)\n11 x 10.5 cm
276,100387,Ker.pekac ovalni 23x16 cm,2,9.8347,19.67,11.9,23.8,Pekači,Bez rasporeda po brendovima,/images/products/276_ker_pekac_ovalni_23x16_cm.jpg,failed
3553,103955,TESLA TV 49S317BF,0,311.5702,0,377,0,Televizori,Tesla,/images/products/3553_tesla_tv_49s317bf.jpg,failed
3474,103864,LCD VOX 32ADS311B Android,0,178.5124,0,216,0,Televizori,Vox,/images/products/3474_lcd_vox_32ads311b_android.jpg,Oglas je završen\nVOX LED TV 32ADS311B\, HD Ready\, Smart\, Android\n239 KM   329 KM 25.02.2020 - u 10:10\nsati339 KM 08.12.2018 - u 16:57\nsati Tehnika\nTV\, oprema i dijelovi\nTelevizori TV\nPodijeli\nSpasi oglas\n1 VOX LED TV 32ADS311B\, HD Ready\, Smart\, Android\n1 - 1\nBroj   Podijeli
3476,103866,LCD VOX 40DSA311G,0,245.4545,0,297,0,Televizori,Vox,/images/products/3476_lcd_vox_40dsa311g.jpg,failed
3479,103869,Komb.frizider Vox KK3210,0,219.0083,0,265,0,Frižideri,Vox,/images/products/3479_komb_frizider_vox_kk3210.jpg,failed
3546,103948,LG 32LJ510U LED TV,0,218.1818,0,264,0,Televizori,LG,/images/products/3546_lg_32lj510u_led_tv.jpg,ConnectivityInformation about the available connectivity ports\, slots and interfaces such as USB\, infrared port\, SD card slot\, audio/video and network interfaces\, etc.1 x USB 2.01 x Ethernet RJ45 (UK)2 x HDMI 1.4 (CEC)1 x Satellite In (Main; F-type female)1 x AV Composite In (Video + L/R)1 x AV Component In (YPbPr + L/R)1 x Optical Audio Out1 x Antenna (RF) (female)1 x CI+ 1.3High-bandwidth Digital Content Protection (HDCP)SIMPLINK (HDMI-CEC)
721,100841,KESA ZA USISIVAC 2600 W,0,5.7851,0,7,0,Usisivači,Bez rasporeda po brendovima,/images/products/721_kesa_za_usisivac_2600_w.jpg,Snaga motora\n2600 W\nKapacitet\n3 L\nDomet usisavanja\n9 m\nV\nD\nŠ\nDimenzije (cm)\n0\nVisina\nŠirina\nDubina\nOsnovne karakteristike\nVrsta uređaja\nUsisivač sa kesom\nSnaga usisavanja\n345 W\nPrilagođavanje snage usisavanja\nPotenciometar na kućištu\nDimenzije i težina
3468,103858,Komb.frizider NF 3830 IXF No frost,0,405.7851,0,491,0,Frižideri,Bez rasporeda po brendovima,/images/products/3468_komb_frizider_nf_3830_ixf_no_frost.jpg,failed
3549,103951,LCD TV HISENSE 50E7KQ SMART,0,310.7438,0,376,0,Televizori,Hisense,/images/products/3549_lcd_tv_hisense_50e7kq_smart.jpg,failed
214,100325,Porc.set za kafu 6/1 HT 4312 kockice,0,7.8512,0,9.5,0,Aparati za kafu,Bez rasporeda po brendovima,/images/products/214_porc_set_za_kafu_6_1_ht_4312_kockice.jpg,failed
2574,102903,Ugr.aspirator PIO6L03IX Vox,2,70.2479,140.5,85,170,Ugradni aspiratori,Vox,/images/products/2574_ugr_aspirator_pio6l03ix_vox.jpg,failed
733,100853,Ugr.ploca EBC 200 MCB Vox,0,103.3058,0,125,0,Ugradne ploče,Vox,/images/products/733_ugr_ploca_ebc_200_mcb_vox.jpg,failed
749,100870,PEGLA FA-5628-6 First,0,14.0496,0,17,0,Pegle,First,/images/products/749_pegla_fa_5628_6_first.jpg,failed
759,100881,SJECKALICA S 400 QB,0,29.3388,0,35.5,0,Aparati za hranu,Bez rasporeda po brendovima,/images/products/759_sjeckalica_s_400_qb.jpg,Speed settings: Seamless variable speed from low to high\nActiveBlade Technology: flexible shaft for finer blending results: Yes\nSpeed regulation: Intuitive\, seamless Advanced SmartSpeed button\nPowerBell Plus Technology: SplashControl + extra milling blade for efficent blending results: Yes\nEasyClick system: quick & easy change of accessories: EasyClick system Plus
819,100943,SJECKALICA FISER FS 515,0,15.7025,0,19,0,Aparati za hranu,Fisher,/images/products/819_sjeckalica_fiser_fs_515.jpg,Ručni\nZidni\nSmart Watch\nSPECIJALNA PONUDA\nXIAOMI MI ELA4378GL 4S43-ANDROID SMART\n370.00\nGOR.V.M. WT62112-465494\n405.00\nSpecifikacija\n·      Snaga: 500W\n·      Dve brzine\n·      Inovativni dizajn\n·      Gumirana podloga protiv klizanja\n·      Posuda od 1000ml (300g kapacitet za seckanje)\n·      Sigurnosni sistem onemogućava pristup noževima za vreme operacije\n·      Kvalitetni noževi od nerđajućeg čelika
302,100414,RF 4245 W,0,251.2397,0,304,0,Ostalo,Bez rasporeda po brendovima,/images/products/302_rf_4245_w.jpg,nema
923,101050,Prednji filter SL306N 1/1 okrugli,0,0.8264,0,1,0,Filteri,Bez rasporeda po brendovima,/images/products/923_prednji_filter_sl306n_1_1_okrugli.jpg,nema
990,101118,SET 3/1 MINNIE MOUSE,0,16.7769,0,20.3,0,Stono posuđe,Bez rasporeda po brendovima,/images/products/990_set_3_1_minnie_mouse.jpg,nema
1972,102175,MINI ELEKTRIK KONCAR MSE 5820 F.BK1,0,82.562,0,99.9,0,Ostalo,Končar,/images/products/1972_mini_elektrik_koncar_mse_5820_f_bk1.jpg,nema
1216,101352,Keramicki noz set 3/1 BR 66,0,27.2727,0,33,0,Stono posuđe,Bez rasporeda po brendovima,/images/products/1216_keramicki_noz_set_3_1_br_66.jpg,nema
292,100403,ANTENA LOGA 3,0,7.8512,0,9.5,0,Antene,Bez rasporeda po brendovima,/images/products/292_antena_loga_3.jpg,failed
835,100961,Mob.Samsung A217F A21S,0,198.3471,0,240,0,Mobilni telefoni,Samsung,/images/products/835_mob_samsung_a217f_a21s.jpg,failed
873,100999,PRESA ZA KOSU FA-5658-5,0,16.0331,0,19.4,0,Stajleri i prese za kosu,Bez rasporeda po brendovima,/images/products/873_presa_za_kosu_fa_5658_5.jpg,Ručni\nZidni\nSmart Watch\nSPECIJALNA PONUDA\nXIAOMI MI ELA4378GL 4S43-ANDROID SMART\n370.00\nGOR.V.M. WT62112-465494\n405.00
886,101012,Frizider RS2000M1 Tesla,0,194.2149,0,235,0,Frižideri,Tesla,/images/products/886_frizider_rs2000m1_tesla.jpg,Visina\n1232\nDubina\n575\nŠirina\n550\nNeto zapremina (l)\n179 + 17\nTehnologija hlađenja\nRučno otapanje\nEnergetski razred\nF\nZapremina frižidera\n179\nTehničke specifikacije\nZapremina zamrzivača\n17\nNivo buke\n41\nBoja\nBela\nDimenzije (mm)\n550 x 1232 x 575
891,101017,Zamrzivac GF 300 VOX,0,219.8347,0,266,0,Zamrzivači,Vox,/images/products/891_zamrzivac_gf_300_vox.jpg,failed
3607,104014,LCD LED 39DIS472B Vox,0,145.4545,0,176,0,Televizori,Vox,/images/products/3607_lcd_led_39dis472b_vox.jpg,failed
3630,104047,LCD Vox 24DSA306B,0,65.2893,0,79,0,Televizori,Vox,/images/products/3630_lcd_vox_24dsa306b.jpg,failed
9,100108,AUDI PLEJER YP90,1,23.7603,23.76,28.75,28.75,Audio plejeri,Bez rasporeda po brendovima,/images/products/9_audi_plejer_yp90.jpg,failed
948,101076,Rucni blender HBX 601 LBW Gorenje,0,22.3141,0,27,0,Blenderi,Gorenje,/images/products/948_rucni_blender_hbx_601_lbw_gorenje.jpg,failed
968,101096,Pegla Rowenta DW5127F1,0,57.0248,0,69,0,Pegle,Rowenta,/images/products/968_pegla_rowenta_dw5127f1.jpg,failed
985,101113,Ugr.M/S GV671C60 Gorenje,0,290.9091,0,352,0,Mašine za pranje suđa,Gorenje,/images/products/985_ugr_m_s_gv671c60_gorenje.jpg,Kapacitet punjenja: 16 kompleta\nNivo buke: 42 dB\nTežina: 30 kg\nKapacitet punjenja\n16 kompleta\nDimenzije (ŠxVxD)\n59\,6 × 81\,7 × 55\,6 cm
